0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8387555157005584,0.567375793023609,1.3117753598731465,0.3942380160889614,28.18460306834086,49.051575647603805,0.1,5000,0,0.99999,0.5,100,1,28.201635593658082,28.395380569141494,0.002129065664654206,28.309153409723052,1.0295477971722203e-05,3.894378046787267e-07,9.906040167043477e-06,1.0684915776400929e-05,0.019299031869611145,171.3755714893341
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8741814442576756,0.575177568591597,1.3667427266989156,0.378838269836385,28.222009923464267,48.973328502443245,0.1,5000,1,0.99999,0.5,100,1,28.222009923464267,28.344811318993376,0.0042345308803142245,28.24953437418631,1.0336779082430719e-05,4.205998109048957e-07,9.916179271525823e-06,1.0757378893335615e-05,0.02076001997782254,171.60541081428528
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.869412443693034,0.5475660823336221,1.3329449998949006,0.40489516598639946,28.156650672925323,48.5214923641282,0.1,5000,2,0.99999,0.5,100,1,28.227296996514845,28.426768969002904,0.00415566609350293,28.31664381752512,9.92117552390919e-06,3.4913893985994007e-07,9.572036584049249e-06,1.027031446376913e-05,0.01795473850292796,178.1492998600006
0.4,0.2,1.0,2.0,1,100000,0.66658,0.006127096382128944,0.004689714036903072,0.6203577700767394,0.34418726039348674,0.636129008945599,1.0998449258710867,29.440275183196988,79.38641367394828,0.1,5000,0,0.99999,0.5,100,1,56.54134655809859,57.2792921206555,0.02306079882990275,56.92184973879199,9.639771572543543e-06,5.655134898586507e-07,9.074258082684892e-06,1.0205285062402194e-05,0.029930926119246092,248.03102588653564
0.4,0.2,1.0,2.0,1,100000,0.66658,0.006127096382128944,0.004689714036903072,0.619476712282085,0.347264366030267,0.6406632406641467,1.0630852199755194,27.11061437380648,74.81199366619504,0.1,5000,1,0.99999,0.5,100,1,57.044481268474115,57.78956956095943,0.016557517610785055,57.49981300277069,9.110050904823502e-06,5.645638055849067e-07,8.545487099238596e-06,9.674614710408409e-06,0.03161812825864374,281.1356179714203
0.4,0.2,1.0,2.0,1,100000,0.66658,0.006127096382128944,0.004689714036903072,0.6061408461592415,0.32431152806383773,0.6296426968401104,1.0144967888014667,25.574782116310203,67.9249901897585,0.1,5000,2,0.99999,0.5,100,1,56.64130448951778,57.018851059299934,0.0157311070742594,57.018851059299934,9.420385987298658e-06,5.65448550102263e-07,8.854937437196395e-06,9.985834537400922e-06,0.030624451970907764,395.44620966911316
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8497447064968878,0.5626186124052243,1.360445639626675,0.42205373517716255,16.708573589035364,31.179902474595988,0.1,5000,0,0.99999,0.5,100,1,29.515198308613645,29.682715708964068,0.0046532611208434105,29.61059016159097,9.98118479181279e-06,3.653342269413747e-07,9.615850564871416e-06,1.0346519018754165e-05,0.018674638094917602,177.2598841190338
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8755902843376384,0.5751694904010436,1.3506010723098847,0.42103959337135505,21.472444252686103,36.026849473235735,0.1,5000,0,0.99999,0.5,100,1,29.50364022997331,29.705239124916197,0.004199976977975695,29.705239124916197,9.69231776978013e-06,4.157324591219532e-07,9.276585310658177e-06,1.0108050228902084e-05,0.021884176989382,178.3747456073761
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,0.5,100,1,29.451427968563433,29.628251832147953,0.005052110388128028,29.575204673072598,1.0147739585468661e-05,3.8048205992629753e-07,9.767257525542364e-06,1.0528221645394958e-05,0.019129728185021348,187.1328251361847
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,0.5,100,0,11.29253991304127,11.77477824233054,0.00487109423524501,11.77477824233054,7.774489398728134e-06,5.161338943814012e-07,7.258355504346732e-06,8.290623293109535e-06,0.03387150024610331,291.5884122848511
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,0.5,100,0,11.533659077685906,1.0028805870674885e-05,9.102950441246761e-07,9.11851082655021e-06,1.093910091479956e-05,0.04631022406769667,130.73283219337463
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,0.5,100,1,29.437518262040275,29.628251832147953,0.0037398739236813583,29.628251832147953,9.60635750209336e-06,3.9508179326386157e-07,9.211275708829497e-06,1.0001439295357221e-05,0.02098322318923117,174.0707290172577
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,50,1,29.484895456949864,29.683759742021476,0.013257619004775734,29.58432759948567,1.0302989472889527e-05,6.637045950026887e-07,9.639284877886838e-06,1.0966694067892216e-05,0.0328666543103581,145.26953673362732
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,100,1,29.43988028767628,29.628251832147953,0.006495570499023273,29.592526194403327,1.0062945377840049e-05,3.70925846949109e-07,9.692019530890939e-06,1.0433871224789159e-05,0.018806410448498838,165.78222250938416
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,1,100,0,11.45328602280436,11.540965719038773,0.00487109423524501,11.499561418039189,1.1103577869196385e-05,1.3851490124524088e-06,9.718428856743975e-06,1.2488726881648794e-05,0.06364693328113753,287.41999983787537
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.7716899306493096,0.5780141822851256,1.0629129784918674,0.19735171664022344,5.636675675616015,8.362014681206484,0.1,5000,0,0.999,1,100,0,6.878524874571942,6.966116119012407,0.0019464720986768214,6.9223204967921745,0.0009890533209356196,3.391183322253366e-05,0.0009551414877130859,0.0010229651541581533,0.01749345091871818,163.38313913345337
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.7716899306493096,0.5780141822851256,1.0629129784918674,0.19735171664022344,5.636675675616015,8.362014681206484,0.1,5000,0,0.999,1,100,0,6.878524874571942,6.966116119012407,0.0019464720986768214,6.9223204967921745,0.0009890533209356196,3.391183322253366e-05,0.0009551414877130859,0.0010229651541581533,0.01749345091871818,161.66017746925354
0.6,0.2,2.0,1.0,0,100000,1.49824,0.011704592413347778,0.003985830589983328,0.9443599002908469,0.683677034335016,1.037550870138268,0.1240401538428355,8.362014681206484,12.034445035024762,0.1,5000,0,0.99999,1,100,0,11.45328602280436,11.540965719038773,0.00487109423524501,11.499561418039189,1.1103577869196385e-05,1.3851490124524088e-06,9.718428856743975e-06,1.2488726881648794e-05,0.06364693328113753,283.50410056114197
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8578716100892899,0.5879236402288261,1.3698073927391277,0.44509831796020877,10.942059894684457,21.58998333960681,0.1,5000,0,0.999,1,100,1,16.72611707464228,16.873869098773433,0.004345647768563055,16.806511558360704,0.0010100578277349162,2.441659005652352e-05,0.0009856412376783926,0.0010344744177914398,0.012333396726725765,123.8292670249939
0.6,0.2,2.0,1.0,1,100000,0.5011,0.005977385588753665,0.006085983885201195,0.8691689643443025,0.5778504397728191,1.3553068637686547,0.42959415852894833,21.58998333960681,37.505754954838274,0.1,5000,0,0.99999,1,100,1,29.43988028767628,29.628251832147953,0.006495570499023273,29.592526194403327,1.0062945377840049e-05,3.70925846949109e-07,9.692019530890939e-06,1.0433871224789159e-05,0.018806410448498838,164.01907968521118
